	train_epoch_loss	dev_epoch_loss	dev_precision	dev_recall	dev_f1
0	0.017838176684454084	0.008125490664194027	0.663043406190934	0.663043406190934	0.6630384062286386
1	0.007425495516508817	0.005367603308210771	0.673912970226851	0.673912970226851	0.6739079702639476
2	0.0037276677368208765	0.003824820121129354	0.6304347140831832	0.6304347140831832	0.630429714122838
3	0.002666417364962399	0.0019460499364261825	0.7717390465501036	0.7717390465501036	0.7717340465824978
4	0.0019037265563383698	0.0014679004283001025	0.7499999184782697	0.7499999184782697	0.7499949185116028
5	0.001621701787225902	0.0017820214076588552	0.7499999184782697	0.7499999184782697	0.7499949185116028
6	0.0014347318280488253	0.001338592846877873	0.7826086105860206	0.7826086105860206	0.7826036106179648
7	0.0012997206440195442	0.0009342986547077695	0.8369564307656053	0.8369564307656053	0.8369514307954753
8	0.001345144665101543	0.0010136180402090151	0.8260868667296883	0.8260868667296883	0.8260818667599512
9	0.0011137774866074323	0.0011543552003179987	0.7391303544423528	0.7391303544423528	0.739125354476176
10	0.0009009029163280502	0.0012859939015470445	0.7826086105860206	0.7826086105860206	0.7826036106179648
11	0.0010035914194304496	0.0007883720876028141	0.8152173026937715	0.8152173026937715	0.8152123027244379
12	0.0008581521082669497	0.0008069124693671862	0.8369564307656053	0.8369564307656053	0.8369514307954753
13	0.001256287880241871	0.004191150267918904	0.5434782017958476	0.5434782017958476	0.5434732018418471
14	0.004034623545594513	0.004283728931720058	0.7173912263705189	0.7173912263705189	0.7173862264053672
15	0.0018293283460661769	0.0019089837830203276	0.7499999184782697	0.7499999184782697	0.7499949185116028
16	0.001274154867278412	0.0013657228361504774	0.7826086105860206	0.7826086105860206	0.7826036106179648
17	0.0008420007361564785	0.0008559889392927289	0.8695651228733562	0.8695651228733562	0.8695601229021059
18	0.0006960244511719793	0.0009557864783952633	0.8152173026937715	0.8152173026937715	0.8152123027244379
19	0.0006535937573062256	0.001434915776674946	0.7608694825141866	0.7608694825141866	0.7608644825470435
20	0.000730788329965435	0.0009168548470673462	0.8043477386578545	0.8043477386578545	0.8043427386889352
21	0.0005621036203228868	0.0010989974058854084	0.8043477386578545	0.8043477386578545	0.8043427386889352
