	train_epoch_loss	dev_epoch_loss	dev_precision	dev_recall	dev_f1
0	0.04824142355471849	0.012673097662627697	0.7282607904064358	0.7282607904064358	0.7282557904407638
1	0.019520050622522832	0.009095446051408848	0.7065216623346019	0.7065216623346019	0.7065166623699862
2	0.015692504085600377	0.006646000624944766	0.8152173026937715	0.8152173026937715	0.8152123027244379
3	0.013308935891836881	0.006588956030706565	0.7934781746219375	0.7934781746219375	0.793473174653444
4	0.01149911167100072	0.007074632371465365	0.7282607904064358	0.7282607904064358	0.7282557904407638
5	0.010287042176350951	0.005476447753608227	0.8369564307656053	0.8369564307656053	0.8369514307954753
6	0.009183867471292614	0.005087381384025018	0.8260868667296883	0.8260868667296883	0.8260818667599512
7	0.008318978939205407	0.00454364693723619	0.7826086105860206	0.7826086105860206	0.7826036106179648
8	0.007282376331277192	0.004478612759461005	0.8260868667296883	0.8260868667296883	0.8260818667599512
9	0.006381761264055968	0.004398229066282511	0.7934781746219375	0.7934781746219375	0.793473174653444
10	0.006147291036322713	0.004117651687314113	0.7826086105860206	0.7826086105860206	0.7826036106179648
11	0.005979402980301529	0.004869065868357818	0.8043477386578545	0.8043477386578545	0.8043427386889352
12	0.0054333787318319084	0.004578917287290096	0.8695651228733562	0.8695651228733562	0.8695601229021059
13	0.004696254041045904	0.0038172942586243153	0.8478259948015223	0.8478259948015223	0.8478209948310093
14	0.004642504681833089	0.0037585118940720954	0.8478259948015223	0.8478259948015223	0.8478209948310093
15	0.00429759263060987	0.004463742176691691	0.8478259948015223	0.8478259948015223	0.8478209948310093
16	0.004519824592862278	0.004140278246874611	0.8478259948015223	0.8478259948015223	0.8478209948310093
17	0.004012078030500561	0.004537855585416158	0.8043477386578545	0.8043477386578545	0.8043427386889352
18	0.004130167895928025	0.003926515268782775	0.8369564307656053	0.8369564307656053	0.8369514307954753
19	0.003753759830724448	0.0034435653748611608	0.8260868667296883	0.8260868667296883	0.8260818667599512
20	0.0038149598566815258	0.003122971082727114	0.902173814981107	0.902173814981107	0.9021688150088177
21	0.0032757123350165783	0.00322996669759353	0.8478259948015223	0.8478259948015223	0.8478209948310093
22	0.0031012764014303686	0.0038837490137666464	0.8043477386578545	0.8043477386578545	0.8043427386889352
23	0.0035704195452854037	0.0031322065430382886	0.913043379017024	0.913043379017024	0.9130383790444049
24	0.002935169921256602	0.0027129140216857195	0.9239129430529409	0.9239129430529409	0.9239079430799996
25	0.0029232922941446306	0.003786305586496989	0.8152173026937715	0.8152173026937715	0.8152123027244379
26	0.00276597301941365	0.0033054322314759097	0.8152173026937715	0.8152173026937715	0.8152123027244379
27	0.00268222039565444	0.003223367501050234	0.8478259948015223	0.8478259948015223	0.8478209948310093
28	0.0024173944257199764	0.0033478230082740388	0.8260868667296883	0.8260868667296883	0.8260818667599512
29	0.002186975214863196	0.002787913273399075	0.8586955588374392	0.8586955588374392	0.8586905588665529
