	train_epoch_loss	dev_epoch_loss	dev_precision	dev_recall	dev_f1
0	0.01740431493209278	0.005082180745722283	0.8522167382731929	0.8522167382731929	0.8522117383025279
1	0.00909601336172044	0.0031478155038452576	0.8645320090574876	0.8645320090574876	0.8645270090864048
2	0.007428063382521842	0.0030574372559342357	0.8817733881555002	0.8817733881555002	0.881768388183852
3	0.005861775457217801	0.003729881192114027	0.7401477741361112	0.7401477741361112	0.740142774169888
4	0.005728725870038113	0.002361331276396023	0.907635456802519	0.907635456802519	0.9076304568300628
5	0.0051744004668250595	0.002919600117907283	0.8866994964692181	0.8866994964692181	0.8866944964974124
6	0.0049536671159315674	0.003283623062695066	0.9027093484888011	0.9027093484888011	0.9027043485164954
7	0.004843545641210643	0.0018004523479335365	0.9088669838809486	0.9088669838809486	0.9088619839084552
8	0.0045492476567402075	0.0020111893841420255	0.9211822546652432	0.9211822546652432	0.921177254692382
9	0.004401911749209333	0.0019061389390290493	0.9236453088221022	0.9236453088221022	0.9236403088491686
10	0.0040412090440112795	0.0016429405271386106	0.9248768359005316	0.9248768359005316	0.924871835927562
11	0.004017344113602175	0.001891784067820048	0.8903940777045065	0.8903940777045065	0.8903890777325838
12	0.0037340600993942285	0.0017998362364735278	0.9211822546652432	0.9211822546652432	0.921177254692382
13	0.003859599922781128	0.001800237777864649	0.9384236337632558	0.9384236337632558	0.9384186337898961
14	0.0036114971789587393	0.0013130203199883301	0.9408866879201148	0.9408866879201148	0.9408816879466854
15	0.0034324222440256283	0.001216214044862205	0.9334975254495379	0.9334975254495379	0.9334925254763187
16	0.003592535777684159	0.0012183072103653103	0.9334975254495379	0.9334975254495379	0.9334925254763187
17	0.003491726198203129	0.0011992110078045655	0.9519704316259799	0.9519704316259799	0.9519654316522411
18	0.0033679508341379625	0.002171879725730313	0.9310344712926789	0.9310344712926789	0.9310294713195305
19	0.0032925973748126644	0.0014308929565318284	0.9359605796063968	0.9359605796063968	0.9359555796331072
20	0.0034087741835923265	0.0013069228499218645	0.949507377469121	0.949507377469121	0.9495023774954502
21	0.0030635679226567146	0.0013321501901373267	0.926108362978961	0.926108362978961	0.9261033630059555
22	0.0030447972351252584	0.001843272688953827	0.8990147672535127	0.8990147672535127	0.8990097672813206
